id,v_mag,v_angle,voltage_level_id,x,y,time
VL95_0,135.36928445659828,-2.328922855,VL95,2100,1737,10:00
VL96_0,136.99034346886245,-2.491664647,VL96,2090,1666,10:00
VL97_0,139.56936270172093,-2.113185929,VL97,2105,1570,10:00
VL98_0,141.24409411901414,-2.594304208,VL98,2253,1524,10:00
VL99_0,139.38,-2.967032897,VL99,2358,1453,10:00
VL100_0,140.34599999999998,-1.975437959,VL100,2300,1737,10:00
VL101_0,136.95647858317565,-0.402811582,VL101,2289,1976,10:00
VL102_0,136.7587804317354,2.294879256591927,VL102,2136,1977,10:00
VL103_0,138.09561024623244,-5.576693187,VL103,2393,1976,10:00
VL104_0,133.998,-8.322769625,VL104,2474,1737,10:00
VL105_0,133.30612327626332,-9.446415166,VL105,2567,1737,10:00
VL106_0,132.72582438810673,-9.693653077,VL106,2428,1587,10:00
VL107_0,131.376,-12.48886271,VL107,2697,1737,10:00
VL108_0,133.41928725461207,-10.64048825,VL108,2637,1880,10:00
VL109_0,133.50924536597006,-11.09100155,VL109,2637,1964,10:00
VL110_0,134.274,-11.93323908,VL110,2555,2048,10:00
VL111_0,135.24,-10.29180225,VL111,2508,2183,10:00
VL112_0,134.54999999999998,-15.03584664,VL112,2695,2050,10:00
VL113_0,137.034,-16.0683438,VL113,589,851,10:00
VL114_0,132.54002264694606,-15.3438962,VL114,488,1158,10:00
VL115_0,132.5245657172875,-15.35166426,VL115,618,1158,10:00
VL116_0,138.69,-2.857437101,VL116,2216,1219,10:00
VL117_0,134.3877736596717,-19.11697958,VL117,717,230,10:00
VL118_0,131.02190004004382,-8.07436377,VL118,1763,1453,10:00
VL1_0,131.79,-19.09251689,VL1,4,73,11:00
VL2_0,134.0522002329547,-18.55248018,VL2,140,73,11:00
VL3_0,133.54148989038023,-18.20916466,VL3,18,201,11:00
VL4_0,137.724,-14.49202176,VL4,91,293,11:00
VL5_0,138.27388863250275,-14.04671208,VL5,18,484,11:00
VL6_0,136.62,-16.77352393,VL6,276,484,11:00
VL7_0,136.52724366867054,-17.21786731,VL7,390,484,11:00
VL8_0,350.17499999999995,-9.025317471,VL8,103,846,11:00
VL9_0,359.8078100603008,-1.772458001,VL9,131,1002,11:00
VL10_0,362.25,5.807179502499308,VL10,133,1130,11:00
VL11_0,135.94230660002444,-17.05908957,VL11,245,290,11:00
VL12_0,136.62,-17.57597922,VL12,432,230,11:00
VL13_0,133.62587036165888,-18.43269027,VL13,603,458,11:00
VL14_0,135.73564403440238,-18.29061025,VL14,718,354,11:00
VL15_0,133.86,-18.5799764,VL15,777,454,11:00
VL16_0,135.77974945950362,-17.87599175,VL16,500,670,11:00
VL17_0,137.32838064168462,-16.06486494,VL17,646,720,11:00
VL18_0,134.274,-18.27749316,VL18,868,720,11:00
VL19_0,132.95265921961362,-18.76109274,VL19,974,615,11:00
VL20_0,132.2119588556907,-17.88099225,VL20,990,1035,11:00
VL21_0,132.28975520061633,-16.29286294,VL21,980,1059,11:00
VL22_0,133.81121987255193,-13.73813187,VL22,1062,1202,11:00
VL23_0,137.95230440278812,-8.817021074,VL23,1017,1261,11:00
VL24_0,136.896,-8.943765337,VL24,1336,1174,11:00
VL25_0,144.9,-1.887651719,VL25,731,1390,11:00
VL26_0,350.17499999999995,-0.107153906,VL26,702,1298,11:00
VL27_0,133.584,-14.46203758,VL27,247,1233,11:00
VL28_0,132.6964067854002,-16.18675321,VL28,261,1104,11:00
VL29_0,132.92382491563478,-17.17925521,VL29,261,975,11:00
VL30_0,340.0036876593693,-11.02847019,VL30,703,846,11:00
VL31_0,133.446,-17.0624383,VL31,457,1045,11:00
VL32_0,132.97490255650715,-15.01294189,VL32,474,1055,11:00
VL33_0,134.07506838559485,-19.19964106,VL33,1430,263,11:00
VL34_0,136.04846483775185,-18.55180457,VL34,1529,449,11:00
VL35_0,135.33354321125097,-18.97902473,VL35,1375,687,11:00
VL36_0,135.24,-18.97460483,VL36,1598,616,11:00
VL37_0,136.89288182654423,-18.08798028,VL37,1634,381,11:00
VL38_0,331.87867658548504,-12.94962478,VL38,1699,1006,11:00
VL39_0,133.92221634568048,-21.46020454,VL39,1668,282,11:00
VL40_0,133.86,-22.53388439,VL40,1638,123,11:00
VL41_0,133.42291485372235,-22.97860567,VL41,1842,123,11:00
VL42_0,135.93,-21.37936368,VL42,1935,123,11:00
VL43_0,135.0288886988869,-18.5919884,VL43,1825,461,11:00
VL44_0,135.92902991485298,-16.09765232,VL44,1866,371,11:00
VL45_0,136.15656314107034,-14.26373171,VL45,1900,590,11:00
VL46_0,138.69,-11.45613243,VL46,1897,713,11:00
VL47_0,140.3516247,-9.227169564,VL47,1981,739,11:00
VL48_0,140.84733190286025,-10.01148541,VL48,2028,551,11:00
VL49_0,141.45,-9.007878548,VL49,2063,721,11:00
VL50_0,138.1492719828793,-11.04736568,VL50,2316,446,11:00
VL51_0,133.4286996976915,-13.66700941,VL51,2374,407,11:00
VL52_0,132.0405723047556,-14.62062205,VL52,2057,251,11:00
VL53_0,130.54548203121098,-15.59609218,VL53,2063,123,11:00
VL54_0,131.79,-14.68475244,VL54,2179,123,11:00
VL55_0,131.376,-14.97443251,VL55,2475,123,11:00
VL56_0,131.652,-14.78775957,VL56,2307,123,11:00
VL57_0,133.9402370391953,-13.58236327,VL57,2316,328,11:00
VL58_0,132.3471575671747,-14.43931806,VL58,2375,309,11:00
VL59_0,135.93,-10.58397908,VL59,2632,295,11:00
VL60_0,137.05555158336824,-6.801370989,VL60,2632,530,11:00
VL61_0,137.31,-5.909995246,VL61,2632,700,11:00
VL62_0,137.724,-6.526335784,VL62,2481,1075,11:00
VL63_0,334.2131899010189,-7.203683858,VL63,2560,295,11:00
VL64_0,339.3888928643122,-5.436992349,VL64,2537,623,11:00
VL65_0,346.725,-2.308887709,VL65,2307,1228,11:00
VL66_0,144.9,-2.471012849,VL66,2272,1075,11:00
VL67_0,140.71601813557723,-5.111393985,VL67,2373,997,11:00
VL68_0,346.12147314293054,-2.422282216,VL68,2144,1250,11:00
VL69_0,142.82999999999998,0,VL69,2051,1235,11:00
VL70_0,135.792,-7.403612072,VL70,1601,1175,11:00
VL71_0,136.1842920527438,-7.820055812,VL71,1549,1306,11:00
VL72_0,135.24,-8.937575893,VL72,1469,1252,11:00
VL73_0,136.758,-8.033628488,VL73,1487,1362,11:00
VL74_0,132.204,-8.348257988,VL74,1555,1490,11:00
VL75_0,133.49094953472436,-7.085016745,VL75,1605,1549,11:00
VL76_0,130.134,-8.218595548,VL76,1892,1453,11:00
VL77_0,138.828,-3.269622633,VL77,1904,1546,11:00
VL78_0,138.4724341941196,-3.574067636,VL78,2055,1393,11:00
VL79_0,139.2728165136227,-3.276052551,VL79,2080,1332,11:00
VL80_0,143.52,-1.033673678,VL80,2101,1453,11:00
VL81_0,343.89823416837964,-1.876594838,VL81,2148,1391,11:00
VL82_0,136.44786115176137,-2.762261398,VL82,1870,1668,11:00
VL83_0,135.86567380366975,-1.576062356,VL83,1612,1737,11:00
VL84_0,135.2067262551467,0.951163155,VL84,1577,1788,11:00
VL85_0,135.93,2.5022224731448945,VL85,1550,1906,11:00
VL86_0,136.1619411184367,1.127039851022746,VL86,1589,1978,11:00
VL87_0,163.415,1.3771614165352128,VL87,1658,2054,11:00
VL88_0,136.2693782236244,5.630254877364697,VL88,1694,1904,11:00
VL89_0,138.69,9.683650119684604,VL89,1787,1904,11:00
VL90_0,135.93,3.275356656624703,VL90,1816,2024,11:00
VL91_0,135.24,3.293859923284261,VL91,2038,2026,11:00
VL92_0,136.93502382724728,3.798166695,VL92,2054,1904,11:00
VL93_0,136.19446577684425,0.7904109993252395,VL93,2125,1835,11:00
VL94_0,136.7005476099439,-1.360751297,VL94,2194,1737,11:00
VL95_0,135.36928445659828,-2.328922855,VL95,2100,1737,11:00
VL96_0,136.99034346886245,-2.491664647,VL96,2090,1666,11:00
VL97_0,139.56936270172093,-2.113185929,VL97,2105,1570,11:00
VL98_0,141.24409411901414,-2.594304208,VL98,2253,1524,11:00
VL99_0,139.38,-2.967032897,VL99,2358,1453,11:00
VL100_0,140.34599999999998,-1.975437959,VL100,2300,1737,11:00
VL101_0,136.95647858317565,-0.402811582,VL101,2289,1976,11:00
VL102_0,136.7587804317354,2.294879256591927,VL102,2136,1977,11:00
VL103_0,138.09561024623244,-5.576693187,VL103,2393,1976,11:00
VL104_0,133.998,-8.322769625,VL104,2474,1737,11:00
VL105_0,133.30612327626332,-9.446415166,VL105,2567,1737,11:00
VL106_0,132.72582438810673,-9.693653077,VL106,2428,1587,11:00
VL107_0,131.376,-12.48886271,VL107,2697,1737,11:00
VL108_0,133.41928725461207,-10.64048825,VL108,2637,1880,11:00
VL109_0,133.50924536597006,-11.09100155,VL109,2637,1964,11:00
VL110_0,134.274,-11.93323908,VL110,2555,2048,11:00
VL111_0,135.24,-10.29180225,VL111,2508,2183,11:00
VL112_0,134.54999999999998,-15.03584664,VL112,2695,2050,11:00
VL113_0,137.034,-16.0683438,VL113,589,851,11:00
VL114_0,132.54002264694606,-15.3438962,VL114,488,1158,11:00
VL115_0,132.5245657172875,-15.35166426,VL115,618,1158,11:00
VL116_0,138.69,-2.857437101,VL116,2216,1219,11:00
VL117_0,134.3877736596717,-19.11697958,VL117,717,230,11:00
VL118_0,131.02190004004382,-8.07436377,VL118,1763,1453,11:00
VL1_0,131.79,-19.09251689,VL1,4,73,12:00
VL2_0,134.0522002329547,-18.55248018,VL2,140,73,12:00
VL3_0,133.54148989038023,-18.20916466,VL3,18,201,12:00
VL4_0,137.724,-14.49202176,VL4,91,293,12:00
VL5_0,138.27388863250275,-14.04671208,VL5,18,484,12:00
VL6_0,136.62,-16.77352393,VL6,276,484,12:00
VL7_0,136.52724366867054,-17.21786731,VL7,390,484,12:00
VL8_0,350.17499999999995,-9.025317471,VL8,103,846,12:00
VL9_0,359.8078100603008,-1.772458001,VL9,131,1002,12:00
VL10_0,362.25,5.807179502499308,VL10,133,1130,12:00
VL11_0,135.94230660002444,-17.05908957,VL11,245,290,12:00
VL12_0,136.62,-17.57597922,VL12,432,230,12:00
VL13_0,133.62587036165888,-18.43269027,VL13,603,458,12:00
VL14_0,135.73564403440238,-18.29061025,VL14,718,354,12:00
VL15_0,133.86,-18.5799764,VL15,777,454,12:00
VL16_0,135.77974945950362,-17.87599175,VL16,500,670,12:00
VL17_0,137.32838064168462,-16.06486494,VL17,646,720,12:00
VL18_0,134.274,-18.27749316,VL18,868,720,12:00
VL19_0,132.95265921961362,-18.76109274,VL19,974,615,12:00
VL20_0,132.2119588556907,-17.88099225,VL20,990,1035,12:00
VL21_0,132.28975520061633,-16.29286294,VL21,980,1059,12:00
VL22_0,133.81121987255193,-13.73813187,VL22,1062,1202,12:00
VL23_0,137.95230440278812,-8.817021074,VL23,1017,1261,12:00
VL24_0,136.896,-8.943765337,VL24,1336,1174,12:00
VL25_0,144.9,-1.887651719,VL25,731,1390,12:00
VL26_0,350.17499999999995,-0.107153906,VL26,702,1298,12:00
VL27_0,133.584,-14.46203758,VL27,247,1233,12:00
VL28_0,132.6964067854002,-16.18675321,VL28,261,1104,12:00
VL29_0,132.92382491563478,-17.17925521,VL29,261,975,12:00
VL30_0,340.0036876593693,-11.02847019,VL30,703,846,12:00
VL31_0,133.446,-17.0624383,VL31,457,1045,12:00
VL32_0,132.97490255650715,-15.01294189,VL32,474,1055,12:00
VL33_0,134.07506838559485,-19.19964106,VL33,1430,263,12:00
VL34_0,136.04846483775185,-18.55180457,VL34,1529,449,12:00
VL35_0,135.33354321125097,-18.97902473,VL35,1375,687,12:00
VL36_0,135.24,-18.97460483,VL36,1598,616,12:00
VL37_0,136.89288182654423,-18.08798028,VL37,1634,381,12:00
VL38_0,331.87867658548504,-12.94962478,VL38,1699,1006,12:00
VL39_0,133.92221634568048,-21.46020454,VL39,1668,282,12:00
VL40_0,133.86,-22.53388439,VL40,1638,123,12:00
VL41_0,133.42291485372235,-22.97860567,VL41,1842,123,12:00
VL42_0,135.93,-21.37936368,VL42,1935,123,12:00
VL43_0,135.0288886988869,-18.5919884,VL43,1825,461,12:00
VL44_0,135.92902991485298,-16.09765232,VL44,1866,371,12:00
VL45_0,136.15656314107034,-14.26373171,VL45,1900,590,12:00
VL46_0,138.69,-11.45613243,VL46,1897,713,12:00
VL47_0,140.3516247,-9.227169564,VL47,1981,739,12:00
VL48_0,140.84733190286025,-10.01148541,VL48,2028,551,12:00
VL49_0,141.45,-9.007878548,VL49,2063,721,12:00
VL50_0,138.1492719828793,-11.04736568,VL50,2316,446,12:00
VL51_0,133.4286996976915,-13.66700941,VL51,2374,407,12:00
VL52_0,132.0405723047556,-14.62062205,VL52,2057,251,12:00
VL53_0,130.54548203121098,-15.59609218,VL53,2063,123,12:00
VL54_0,131.79,-14.68475244,VL54,2179,123,12:00
VL55_0,131.376,-14.97443251,VL55,2475,123,12:00
VL56_0,131.652,-14.78775957,VL56,2307,123,12:00
VL57_0,133.9402370391953,-13.58236327,VL57,2316,328,12:00
VL58_0,132.3471575671747,-14.43931806,VL58,2375,309,12:00
VL59_0,135.93,-10.58397908,VL59,2632,295,12:00
VL60_0,137.05555158336824,-6.801370989,VL60,2632,530,12:00
VL61_0,137.31,-5.909995246,VL61,2632,700,12:00
VL62_0,137.724,-6.526335784,VL62,2481,1075,12:00
VL63_0,334.2131899010189,-7.203683858,VL63,2560,295,12:00
VL64_0,339.3888928643122,-5.436992349,VL64,2537,623,12:00
VL65_0,346.725,-2.308887709,VL65,2307,1228,12:00
VL66_0,144.9,-2.471012849,VL66,2272,1075,12:00
VL67_0,140.71601813557723,-5.111393985,VL67,2373,997,12:00
VL68_0,346.12147314293054,-2.422282216,VL68,2144,1250,12:00
VL69_0,142.82999999999998,0,VL69,2051,1235,12:00
VL70_0,135.792,-7.403612072,VL70,1601,1175,12:00
VL71_0,136.1842920527438,-7.820055812,VL71,1549,1306,12:00
VL72_0,135.24,-8.937575893,VL72,1469,1252,12:00
VL73_0,136.758,-8.033628488,VL73,1487,1362,12:00
VL74_0,132.204,-8.348257988,VL74,1555,1490,12:00
VL75_0,133.49094953472436,-7.085016745,VL75,1605,1549,12:00
VL76_0,130.134,-8.218595548,VL76,1892,1453,12:00
VL77_0,138.828,-3.269622633,VL77,1904,1546,12:00
VL78_0,138.4724341941196,-3.574067636,VL78,2055,1393,12:00
VL79_0,139.2728165136227,-3.276052551,VL79,2080,1332,12:00
VL80_0,143.52,-1.033673678,VL80,2101,1453,12:00
VL81_0,343.89823416837964,-1.876594838,VL81,2148,1391,12:00
VL82_0,136.44786115176137,-2.762261398,VL82,1870,1668,12:00
VL83_0,135.86567380366975,-1.576062356,VL83,1612,1737,12:00
VL84_0,135.2067262551467,0.951163155,VL84,1577,1788,12:00
VL85_0,135.93,2.5022224731448945,VL85,1550,1906,12:00
VL86_0,136.1619411184367,1.127039851022746,VL86,1589,1978,12:00
VL87_0,163.415,1.3771614165352128,VL87,1658,2054,12:00
VL88_0,136.2693782236244,5.630254877364697,VL88,1694,1904,12:00
VL89_0,138.69,9.683650119684604,VL89,1787,1904,12:00
VL90_0,135.93,3.275356656624703,VL90,1816,2024,12:00
VL91_0,135.24,3.293859923284261,VL91,2038,2026,12:00
VL92_0,136.93502382724728,3.798166695,VL92,2054,1904,12:00
VL93_0,136.19446577684425,0.7904109993252395,VL93,2125,1835,12:00
VL94_0,136.7005476099439,-1.360751297,VL94,2194,1737,12:00
VL95_0,135.36928445659828,-2.328922855,VL95,2100,1737,12:00
VL96_0,136.99034346886245,-2.491664647,VL96,2090,1666,12:00
VL97_0,139.56936270172093,-2.113185929,VL97,2105,1570,12:00
VL98_0,141.24409411901414,-2.594304208,VL98,2253,1524,12:00
VL99_0,139.38,-2.967032897,VL99,2358,1453,12:00
VL100_0,140.34599999999998,-1.975437959,VL100,2300,1737,12:00
VL101_0,136.95647858317565,-0.402811582,VL101,2289,1976,12:00
VL102_0,136.7587804317354,2.294879256591927,VL102,2136,1977,12:00
VL103_0,138.09561024623244,-5.576693187,VL103,2393,1976,12:00
VL104_0,133.998,-8.322769625,VL104,2474,1737,12:00
VL105_0,133.30612327626332,-9.446415166,VL105,2567,1737,12:00
VL106_0,132.72582438810673,-9.693653077,VL106,2428,1587,12:00
VL107_0,131.376,-12.48886271,VL107,2697,1737,12:00
VL108_0,133.41928725461207,-10.64048825,VL108,2637,1880,12:00
VL109_0,133.50924536597006,-11.09100155,VL109,2637,1964,12:00
VL110_0,134.274,-11.93323908,VL110,2555,2048,12:00
VL111_0,135.24,-10.29180225,VL111,2508,2183,12:00
VL112_0,134.54999999999998,-15.03584664,VL112,2695,2050,12:00
VL113_0,137.034,-16.0683438,VL113,589,851,12:00
VL114_0,132.54002264694606,-15.3438962,VL114,488,1158,12:00
VL115_0,132.5245657172875,-15.35166426,VL115,618,1158,12:00
VL116_0,138.69,-2.857437101,VL116,2216,1219,12:00
VL117_0,134.3877736596717,-19.11697958,VL117,717,230,12:00
VL118_0,131.02190004004382,-8.07436377,VL118,1763,1453,12:00
VL1_0,131.79,-19.09251689,VL1,4,73,13:00
VL2_0,134.0522002329547,-18.55248018,VL2,140,73,13:00
VL3_0,133.54148989038023,-18.20916466,VL3,18,201,13:00
VL4_0,137.724,-14.49202176,VL4,91,293,13:00
VL5_0,138.27388863250275,-14.04671208,VL5,18,484,13:00
VL6_0,136.62,-16.77352393,VL6,276,484,13:00
VL7_0,136.52724366867054,-17.21786731,VL7,390,484,13:00
VL8_0,350.17499999999995,-9.025317471,VL8,103,846,13:00
VL9_0,359.8078100603008,-1.772458001,VL9,131,1002,13:00
VL10_0,362.25,5.807179502499308,VL10,133,1130,13:00
VL11_0,135.94230660002444,-17.05908957,VL11,245,290,13:00
VL12_0,136.62,-17.57597922,VL12,432,230,13:00
VL13_0,133.62587036165888,-18.43269027,VL13,603,458,13:00
VL14_0,135.73564403440238,-18.29061025,VL14,718,354,13:00
VL15_0,133.86,-18.5799764,VL15,777,454,13:00
VL16_0,135.77974945950362,-17.87599175,VL16,500,670,13:00
VL17_0,137.32838064168462,-16.06486494,VL17,646,720,13:00
VL18_0,134.274,-18.27749316,VL18,868,720,13:00
VL19_0,132.95265921961362,-18.76109274,VL19,974,615,13:00
VL20_0,132.2119588556907,-17.88099225,VL20,990,1035,13:00
VL21_0,132.28975520061633,-16.29286294,VL21,980,1059,13:00
VL22_0,133.81121987255193,-13.73813187,VL22,1062,1202,13:00
VL23_0,137.95230440278812,-8.817021074,VL23,1017,1261,13:00
VL24_0,136.896,-8.943765337,VL24,1336,1174,13:00
VL25_0,144.9,-1.887651719,VL25,731,1390,13:00
VL26_0,350.17499999999995,-0.107153906,VL26,702,1298,13:00
VL27_0,133.584,-14.46203758,VL27,247,1233,13:00
VL28_0,132.6964067854002,-16.18675321,VL28,261,1104,13:00
VL29_0,132.92382491563478,-17.17925521,VL29,261,975,13:00
VL30_0,340.0036876593693,-11.02847019,VL30,703,846,13:00
VL31_0,133.446,-17.0624383,VL31,457,1045,13:00
VL32_0,132.97490255650715,-15.01294189,VL32,474,1055,13:00
VL33_0,134.07506838559485,-19.19964106,VL33,1430,263,13:00
VL34_0,136.04846483775185,-18.55180457,VL34,1529,449,13:00
VL35_0,135.33354321125097,-18.97902473,VL35,1375,687,13:00
VL36_0,135.24,-18.97460483,VL36,1598,616,13:00
VL37_0,136.89288182654423,-18.08798028,VL37,1634,381,13:00
VL38_0,331.87867658548504,-12.94962478,VL38,1699,1006,13:00
VL39_0,133.92221634568048,-21.46020454,VL39,1668,282,13:00
VL40_0,133.86,-22.53388439,VL40,1638,123,13:00
VL41_0,133.42291485372235,-22.97860567,VL41,1842,123,13:00
VL42_0,135.93,-21.37936368,VL42,1935,123,13:00
VL43_0,135.0288886988869,-18.5919884,VL43,1825,461,13:00
VL44_0,135.92902991485298,-16.09765232,VL44,1866,371,13:00
VL45_0,136.15656314107034,-14.26373171,VL45,1900,590,13:00
VL46_0,138.69,-11.45613243,VL46,1897,713,13:00
VL47_0,140.3516247,-9.227169564,VL47,1981,739,13:00
VL48_0,140.84733190286025,-10.01148541,VL48,2028,551,13:00
VL49_0,141.45,-9.007878548,VL49,2063,721,13:00
VL50_0,138.1492719828793,-11.04736568,VL50,2316,446,13:00
VL51_0,133.4286996976915,-13.66700941,VL51,2374,407,13:00
VL52_0,132.0405723047556,-14.62062205,VL52,2057,251,13:00
VL53_0,130.54548203121098,-15.59609218,VL53,2063,123,13:00
VL54_0,131.79,-14.68475244,VL54,2179,123,13:00
VL55_0,131.376,-14.97443251,VL55,2475,123,13:00
VL56_0,131.652,-14.78775957,VL56,2307,123,13:00
VL57_0,133.9402370391953,-13.58236327,VL57,2316,328,13:00
VL58_0,132.3471575671747,-14.43931806,VL58,2375,309,13:00
VL59_0,135.93,-10.58397908,VL59,2632,295,13:00
VL60_0,137.05555158336824,-6.801370989,VL60,2632,530,13:00
VL61_0,137.31,-5.909995246,VL61,2632,700,13:00
VL62_0,137.724,-6.526335784,VL62,2481,1075,13:00
VL63_0,334.2131899010189,-7.203683858,VL63,2560,295,13:00
VL64_0,339.3888928643122,-5.436992349,VL64,2537,623,13:00
VL65_0,346.725,-2.308887709,VL65,2307,1228,13:00
VL66_0,144.9,-2.471012849,VL66,2272,1075,13:00
VL67_0,140.71601813557723,-5.111393985,VL67,2373,997,13:00
VL68_0,346.12147314293054,-2.422282216,VL68,2144,1250,13:00
VL69_0,142.82999999999998,0,VL69,2051,1235,13:00
VL70_0,135.792,-7.403612072,VL70,1601,1175,13:00
VL71_0,136.1842920527438,-7.820055812,VL71,1549,1306,13:00
VL72_0,135.24,-8.937575893,VL72,1469,1252,13:00
VL73_0,136.758,-8.033628488,VL73,1487,1362,13:00
VL74_0,132.204,-8.348257988,VL74,1555,1490,13:00
VL75_0,133.49094953472436,-7.085016745,VL75,1605,1549,13:00
VL76_0,130.134,-8.218595548,VL76,1892,1453,13:00
VL77_0,138.828,-3.269622633,VL77,1904,1546,13:00
VL78_0,138.4724341941196,-3.574067636,VL78,2055,1393,13:00
VL79_0,139.2728165136227,-3.276052551,VL79,2080,1332,13:00
VL80_0,143.52,-1.033673678,VL80,2101,1453,13:00
VL81_0,343.89823416837964,-1.876594838,VL81,2148,1391,13:00
VL82_0,136.44786115176137,-2.762261398,VL82,1870,1668,13:00
VL83_0,135.86567380366975,-1.576062356,VL83,1612,1737,13:00
VL84_0,135.2067262551467,0.951163155,VL84,1577,1788,13:00
VL85_0,135.93,2.5022224731448945,VL85,1550,1906,13:00
VL86_0,136.1619411184367,1.127039851022746,VL86,1589,1978,13:00
VL87_0,163.415,1.3771614165352128,VL87,1658,2054,13:00
VL88_0,136.2693782236244,5.630254877364697,VL88,1694,1904,13:00
VL89_0,138.69,9.683650119684604,VL89,1787,1904,13:00
VL90_0,135.93,3.275356656624703,VL90,1816,2024,13:00
VL91_0,135.24,3.293859923284261,VL91,2038,2026,13:00
VL92_0,136.93502382724728,3.798166695,VL92,2054,1904,13:00
VL93_0,136.19446577684425,0.7904109993252395,VL93,2125,1835,13:00
VL94_0,136.7005476099439,-1.360751297,VL94,2194,1737,13:00
VL95_0,135.36928445659828,-2.328922855,VL95,2100,1737,13:00
VL96_0,136.99034346886245,-2.491664647,VL96,2090,1666,13:00
VL97_0,139.56936270172093,-2.113185929,VL97,2105,1570,13:00
VL98_0,141.24409411901414,-2.594304208,VL98,2253,1524,13:00
VL99_0,139.38,-2.967032897,VL99,2358,1453,13:00
VL100_0,140.34599999999998,-1.975437959,VL100,2300,1737,13:00
VL101_0,136.95647858317565,-0.402811582,VL101,2289,1976,13:00
VL102_0,136.7587804317354,2.294879256591927,VL102,2136,1977,13:00
VL103_0,138.09561024623244,-5.576693187,VL103,2393,1976,13:00
VL104_0,133.998,-8.322769625,VL104,2474,1737,13:00
VL105_0,133.30612327626332,-9.446415166,VL105,2567,1737,13:00
VL106_0,132.72582438810673,-9.693653077,VL106,2428,1587,13:00
VL107_0,131.376,-12.48886271,VL107,2697,1737,13:00
VL108_0,133.41928725461207,-10.64048825,VL108,2637,1880,13:00
VL109_0,133.50924536597006,-11.09100155,VL109,2637,1964,13:00
VL110_0,134.274,-11.93323908,VL110,2555,2048,13:00
VL111_0,135.24,-10.29180225,VL111,2508,2183,13:00
VL112_0,134.54999999999998,-15.03584664,VL112,2695,2050,13:00
VL113_0,137.034,-16.0683438,VL113,589,851,13:00
VL114_0,132.54002264694606,-15.3438962,VL114,488,1158,13:00
VL115_0,132.5245657172875,-15.35166426,VL115,618,1158,13:00
VL116_0,138.69,-2.857437101,VL116,2216,1219,13:00
VL117_0,134.3877736596717,-19.11697958,VL117,717,230,13:00
VL118_0,131.02190004004382,-8.07436377,VL118,1763,1453,13:00
VL1_0,131.79,-19.09251689,VL1,4,73,14:00
VL2_0,134.0522002329547,-18.55248018,VL2,140,73,14:00
VL3_0,133.54148989038023,-18.20916466,VL3,18,201,14:00
VL4_0,137.724,-14.49202176,VL4,91,293,14:00
VL5_0,138.27388863250275,-14.04671208,VL5,18,484,14:00
VL6_0,136.62,-16.77352393,VL6,276,484,14:00
VL7_0,136.52724366867054,-17.21786731,VL7,390,484,14:00
VL8_0,350.17499999999995,-9.025317471,VL8,103,846,14:00
VL9_0,359.8078100603008,-1.772458001,VL9,131,1002,14:00
VL10_0,362.25,5.807179502499308,VL10,133,1130,14:00
VL11_0,135.94230660002444,-17.05908957,VL11,245,290,14:00
VL12_0,136.62,-17.57597922,VL12,432,230,14:00
VL13_0,133.62587036165888,-18.43269027,VL13,603,458,14:00
VL14_0,135.73564403440238,-18.29061025,VL14,718,354,14:00
VL15_0,133.86,-18.5799764,VL15,777,454,14:00
VL16_0,135.77974945950362,-17.87599175,VL16,500,670,14:00
VL17_0,137.32838064168462,-16.06486494,VL17,646,720,14:00
VL18_0,134.274,-18.27749316,VL18,868,720,14:00
VL19_0,132.95265921961362,-18.76109274,VL19,974,615,14:00
VL20_0,132.2119588556907,-17.88099225,VL20,990,1035,14:00
VL21_0,132.28975520061633,-16.29286294,VL21,980,1059,14:00
VL22_0,133.81121987255193,-13.73813187,VL22,1062,1202,14:00
VL23_0,137.95230440278812,-8.817021074,VL23,1017,1261,14:00
VL24_0,136.896,-8.943765337,VL24,1336,1174,14:00
VL25_0,144.9,-1.887651719,VL25,731,1390,14:00
VL26_0,350.17499999999995,-0.107153906,VL26,702,1298,14:00
VL27_0,133.584,-14.46203758,VL27,247,1233,14:00
VL28_0,132.6964067854002,-16.18675321,VL28,261,1104,14:00
VL29_0,132.92382491563478,-17.17925521,VL29,261,975,14:00
VL30_0,340.0036876593693,-11.02847019,VL30,703,846,14:00
VL31_0,133.446,-17.0624383,VL31,457,1045,14:00
VL32_0,132.97490255650715,-15.01294189,VL32,474,1055,14:00
VL33_0,134.07506838559485,-19.19964106,VL33,1430,263,14:00
VL34_0,136.04846483775185,-18.55180457,VL34,1529,449,14:00
VL35_0,135.33354321125097,-18.97902473,VL35,1375,687,14:00
VL36_0,135.24,-18.97460483,VL36,1598,616,14:00
VL37_0,136.89288182654423,-18.08798028,VL37,1634,381,14:00
VL38_0,331.87867658548504,-12.94962478,VL38,1699,1006,14:00
VL39_0,133.92221634568048,-21.46020454,VL39,1668,282,14:00
VL40_0,133.86,-22.53388439,VL40,1638,123,14:00
VL41_0,133.42291485372235,-22.97860567,VL41,1842,123,14:00
VL42_0,135.93,-21.37936368,VL42,1935,123,14:00
VL43_0,135.0288886988869,-18.5919884,VL43,1825,461,14:00
VL44_0,135.92902991485298,-16.09765232,VL44,1866,371,14:00
VL45_0,136.15656314107034,-14.26373171,VL45,1900,590,14:00
VL46_0,138.69,-11.45613243,VL46,1897,713,14:00
VL47_0,140.3516247,-9.227169564,VL47,1981,739,14:00
